node_id,similar_node_id,neighbor_rank,feature_distance,feature_similarity,shared_complete_business_count,median_cost_smape_on_shared_business,median_revenue_smape_on_shared_business
ant2303a22afb9a5372195764fcdad08,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2306a9fa3b4cf3f469fd12ac38502,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,1,0.03278688524590167,2.0
ant2309001cd28dd3fe2baa7425ef808,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2309001cd28dd3fe2baa7425ef808,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,1,1.0188679245283019,0.688
ant230bd1444972e3561aa18ffffea07,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,1,1.584,1.346613545816733
ant230bd1444972e3561aa18ffffea07,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,1,0.7906976744186046,0.5090909090909091
ant230bd1444972e3561aa18ffffea07,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant230bd1444972e3561aa18ffffea07,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,1,1.0454545454545454,1.0588235294117647
ant231401dc0f84a353b856e3d0c8103,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,1,1.5973154362416109,1.5374149659863947
ant231401dc0f84a353b856e3d0c8103,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant231401dc0f84a353b856e3d0c8103,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,1,1.8700361010830326,1.8305709023941066
ant231401dc0f84a353b856e3d0c8103,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant23172a6c9d4df331c8b31918dd608,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2337f86a779473784bd5fa0afdc03,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,1,0.7096774193548386,0.7226890756302522
ant233a5b1c277493374abf0c7c0a807,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,1,0.8101265822784811,0.0
ant233a5b1c277493374abf0c7c0a807,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant233a5b1c277493374abf0c7c0a807,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant234187955a06b3fe5b3049556330a,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2349529570acf3774ac10e3095903,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,1,0.3673469387755103,0.3283582089552239
ant2359713c1d9f839c182ff970a0805,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,2,0.46833199033037864,0.39167010571092975
ant2359713c1d9f839c182ff970a0805,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,2,0.6660079051383401,0.5677091861797938
ant2359713c1d9f839c182ff970a0805,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2359713c1d9f839c182ff970a0805,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,1,1.4929577464788735,1.3947368421052635
ant2359713c1d9f839c182ff970a0805,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,1,0.33333333333333337,0.2500000000000001
ant235dcb491f19f30329d9e1925df0c,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,2,0.45333333333333337,0.42802115296729126
ant235dcb491f19f30329d9e1925df0c,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,2,0.6773255813953489,0.5299836531016089
ant235dcb491f19f30329d9e1925df0c,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant235dcb491f19f30329d9e1925df0c,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,1,1.5200000000000002,1.3947368421052633
ant235dcb491f19f30329d9e1925df0c,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2372da2a47dcc3793b6518d6be807,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant23762b72464a733848a5062cc3209,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,1,1.4223826714801446,0.10169491525423738
ant2377a2928ec2c3ec598cb04fc490c,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,1,0.7163323782234956,0.7722772277227722
ant2377a2928ec2c3ec598cb04fc490c,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,1,1.5505617977528092,0.2962962962962964
ant2377a2928ec2c3ec598cb04fc490c,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant2377a2928ec2c3ec598cb04fc490c,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant237dedc0ba88238afaadcc3a2180c,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,1,0.7096774193548386,2.0
ant238139a0796c038b485b602271a01,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,1,0.8222811671087532,0.0
ant238139a0796c038b485b602271a01,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant238139a0796c038b485b602271a01,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,1,1.6444444444444444,1.627450980392157
ant238b04165dab7314396de78f14c01,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant238b04165dab7314396de78f14c01,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,1,1.574468085106383,1.4042553191489362
ant238ee0821f2a739bbb757a561d702,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,1,0.9999999999999999,0.8333333333333333
ant238ee0821f2a739bbb757a561d702,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant238ee0821f2a739bbb757a561d702,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,1,0.10526315789473693,0.19607843137254907
ant238ee0821f2a739bbb757a561d702,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,1,0.6086956521739131,0.6229508196721313
ant23905d3b566573d52b44b74a0d704,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,1,0.3957219251336899,0.27027027027027023
ant23905d3b566573d52b44b74a0d704,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,ant29a39da0f94fd3ac88bffe3b91006,7,1.1920928955078125e-07,0.9999998807907104,1,0.8571428571428571,0.794759825327511
ant23905d3b566573d52b44b74a0d704,ant2e843c9c511e834bab06114bfbc01,8,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,antys922d995a4cb1c0c8ea9e37f8e05,9,1.1920928955078125e-07,0.9999998807907104,0,,
ant23905d3b566573d52b44b74a0d704,antys929040efc727135cababc17ee0b,10,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,13da1c774e5e4207a732aef1aff8790b,1,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,ant2979e305c51cb3e62b5e33c377101,2,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,ant297ed780e468c3315a44f3ee0f80a,3,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,antys6aba48454af3c37290f63d26809,4,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,ant298accfce37753d179534b77e8207,5,1.1920928955078125e-07,0.9999998807907104,0,,
ant239408bc7b8b03ee48ef4f22ef606,ant29a066aa64cad36b3ac5b9dc5c005,6,1.1920928955078125e-07,0.9999998807907104,0,,
