node_id,business,business_name,outcome_delivery_type,cost_target,revenue_target,profit_target,cost_reliability_weight,revenue_reliability_weight,profit_reliability_weight
33507de941a5564749b3d8684287dd65,10000001,百度拨测,dedicated,0.0099999999999999,,,1.0,0.0,0.0
33507de941a5564749b3d8684287dd65,10000064,百度小度,dedicated,96.330551724138,260.69518620689627,164.36463448275828,1.0,1.0,1.0
335b5c88e558c45026c92ad29ef24c75,10000001,百度拨测,aggregation,0.02,,,1.0,0.0,0.0
335b5c88e558c45026c92ad29ef24c75,10000064,百度小度,aggregation,39.25928571428572,48.19857142857143,8.93928571428571,1.0,1.0,1.0
335b5c88e558c45026c92ad29ef24c75,10000079,字节架构汇聚V2,aggregation,23.57,17.8,-5.77,0.5345224838248488,0.4629100498862757,0.4629100498862757
335b5c88e558c45026c92ad29ef24c75,10000123,金山云ern_HQ,aggregation,28.755000000000003,42.385,13.629999999999995,0.5345224838248488,0.5345224838248488,0.5345224838248488
3366125c358675d882cdf688cf90980d,10000244,B站专线-盒子V2,aggregation,54.76965517241379,69.77896551724137,15.009310344827584,1.0,1.0,1.0
3368e78aab7e72544d803297a3a25614,10000278,__MISSING__,aggregation,0.6475862068965518,0.8414285714285714,0.1938423645320196,1.0,1.0,1.0
3368e78aab7e72544d803297a3a25614,10000292,__MISSING__,aggregation,12.909655172413792,15.953448275862067,3.0437931034482766,1.0,1.0,1.0
336e8d106352a1d647ebb811500165e2,10000001,百度拨测,aggregation,0.0106896551724137,,,1.0,0.0,0.0
336e8d106352a1d647ebb811500165e2,10000064,百度小度,aggregation,62.51137931034482,66.75551724137931,4.244137931034487,1.0,1.0,1.0
33721978ef1f66a12940971de134a950,10000278,__MISSING__,aggregation,180.9338827586205,204.96805,24.03416724137949,1.0,1.0,1.0
33721978ef1f66a12940971de134a950,10000282,__MISSING__,aggregation,30.61217391304348,47.38,16.76782608695652,1.0,1.0,1.0
33721978ef1f66a12940971de134a950,10000292,__MISSING__,aggregation,6.096071428571428,22.89346153846154,16.797390109890113,1.0,1.0,1.0
33878103e477fceb2184a88a4d1f030d,10000244,B站专线-盒子V2,aggregation,139.83666666666667,196.1266666666667,56.28999999999999,0.6546536707079771,0.6546536707079771,0.6546536707079771
3390100726c7f3e198af68331fc85f72,10000278,__MISSING__,aggregation,0.8468965517241379,0.9510344827586208,0.1041379310344827,1.0,1.0,1.0
3390100726c7f3e198af68331fc85f72,10000292,__MISSING__,aggregation,12.685172413793104,15.45793103448276,2.772758620689656,1.0,1.0,1.0
3390f463486f8b8106eec30a3f6b0c7a,10000074,腾讯直连独立,aggregation,72.86275862068966,78.64862068965517,5.785862068965514,1.0,1.0,1.0
3391d1547a944b5eabdef5563b81a951,10000244,B站专线-盒子V2,aggregation,56.820689655172416,72.86107142857144,16.04038177339902,1.0,1.0,1.0
33981d99df123f6a378f87cb11c2f538,10000304,快手严选,aggregation,105.0958620689655,125.05413793103448,19.958275862068987,1.0,1.0,1.0
3399d92103d63dc8e4bae601059d384a,10000278,__MISSING__,aggregation,0.9562068965517242,0.9878571428571428,0.0316502463054186,1.0,1.0,1.0
3399d92103d63dc8e4bae601059d384a,10000292,__MISSING__,aggregation,12.843103448275862,15.834827586206895,2.9917241379310333,1.0,1.0,1.0
339b2d6c42f912aa371cb553a019121d,10000079,字节架构汇聚V2,aggregation,27.294761904761906,26.81904761904762,-0.475714285714286,1.0,1.0,1.0
339b2d6c42f912aa371cb553a019121d,10000088,字节CDN汇聚V2,aggregation,41.475,50.31,8.835,0.5345224838248488,0.4629100498862757,0.4629100498862757
339c346925bff8a58cb10bd5ef2e0d83,10000278,__MISSING__,aggregation,0.6862068965517241,0.9110344827586208,0.2248275862068967,1.0,1.0,1.0
339c346925bff8a58cb10bd5ef2e0d83,10000292,__MISSING__,aggregation,13.065172413793103,15.612413793103448,2.547241379310345,1.0,1.0,1.0
339f22deb02209a6c36928f5eb9cc946,10000069,腾讯汇聚P2P,aggregation,280.03,346.78,66.75,0.2672612419124244,0.2672612419124244,0.2672612419124244
33ac169127e5d64b8d77ac43e7d7621c,10000244,B站专线-盒子V2,aggregation,54.54,64.85,10.309999999999995,0.2672612419124244,0.2672612419124244,0.2672612419124244
33c7f9e2a5599ac54ec46f660ceea010,10000278,__MISSING__,aggregation,61.0592,77.6272,16.567999999999998,1.0,1.0,1.0
33c7f9e2a5599ac54ec46f660ceea010,10000282,__MISSING__,aggregation,17.416521739130435,37.147894736842105,19.73137299771167,1.0,1.0,1.0
33c7f9e2a5599ac54ec46f660ceea010,10000292,__MISSING__,aggregation,1.1948,3.638636363636364,2.443836363636364,1.0,1.0,1.0
33c873aca120b3990ceed5bddeec67e6,10000123,金山云ern_HQ,aggregation,77.97,119.5,41.53,0.2672612419124244,0.2672612419124244,0.2672612419124244
33c92f05576926d844445c8b1a0b0287,10000019,B站盒子,aggregation,4.675652173913043,6.154782608695652,1.4791304347826086,1.0,1.0,1.0
33c92f05576926d844445c8b1a0b0287,10000123,金山云ern_HQ,aggregation,7.155,12.281666666666666,5.126666666666666,0.6546536707079771,0.6546536707079771,0.6546536707079771
33d00b663181a383451ca9cf2f2adde2,10000074,腾讯直连独立,aggregation,292.3889285714286,331.5632142857143,39.1742857142857,1.0,1.0,1.0
33db8f4cb658cf123a50651b797429c7,10000244,B站专线-盒子V2,aggregation,59.924827586206895,72.75586206896551,12.831034482758618,1.0,1.0,1.0
33e2abd400982c1a28285ec1c98062d2,10000244,B站专线-盒子V2,aggregation,3.7235,5.345000000000001,1.621500000000001,0.3779644730092272,0.3779644730092272,0.3779644730092272
33e9b71915d12312cd21a5c3fade8304,10000244,B站专线-盒子V2,aggregation,55.58827586206896,68.42379310344828,12.835517241379314,1.0,1.0,1.0
33eae08493263762dcf4b738f3b6d5ef,1380389889,爱奇艺盒子,aggregation,6.005517241379311,6.8100000000000005,0.80448275862069,1.0,1.0,1.0
33fd7410296f35290e26e68214ddd0f1,10000019,B站盒子,aggregation,22.233448275862067,31.45241379310345,9.218965517241385,1.0,1.0,1.0
33ff0785c39c8f24f088f5e09f62fdfe,10000079,字节架构汇聚V2,aggregation,36.31,49.9875,13.677499999999997,1.0,1.0,1.0
34130be6e8eefeac5822d8057e965f68,10000001,百度拨测,aggregation,0.01,,,1.0,0.0,0.0
34130be6e8eefeac5822d8057e965f68,10000064,百度小度,aggregation,16.74111111111111,16.362592592592595,-0.3785185185185149,1.0,1.0,1.0
3414471a0782c76e7c6ec6f3704d3848,10000244,B站专线-盒子V2,aggregation,60.10206896551724,77.39482758620689,17.292758620689646,1.0,1.0,1.0
3416cd69a6723d5493782cabd327707d,10000001,百度拨测,aggregation,0.02,,,0.2672612419124244,0.0,0.0
3416cd69a6723d5493782cabd327707d,10000064,百度小度,aggregation,28.33833333333333,29.194,0.8556666666666644,0.6546536707079771,0.5976143046671968,0.5976143046671968
3416cd69a6723d5493782cabd327707d,10000278,__MISSING__,aggregation,7.853478260869565,20.778181818181817,12.924703557312252,1.0,1.0,1.0
3416cd69a6723d5493782cabd327707d,10000292,__MISSING__,aggregation,75.31869565217391,85.55954545454546,10.240849802371542,1.0,1.0,1.0
341b8217ce950a11b9c36d8a91cb618f,10000001,百度拨测,aggregation,0.0175,,,0.5345224838248488,0.0,0.0
341b8217ce950a11b9c36d8a91cb618f,10000064,百度小度,aggregation,3.66,6.9,3.24,0.5345224838248488,0.5345224838248488,0.5345224838248488
3423ae8598201f934a3bb87a75108a7d,10000278,__MISSING__,aggregation,6.236666666666667,13.625,7.388333333333333,0.4629100498862757,0.3779644730092272,0.3779644730092272
3423ae8598201f934a3bb87a75108a7d,10000280,七牛CDN-ZJ月95,aggregation,36.88,,,0.2672612419124244,0.0,0.0
3423ae8598201f934a3bb87a75108a7d,10000292,__MISSING__,aggregation,37.24,42.04,4.799999999999997,0.4629100498862757,0.2672612419124244,0.2672612419124244
343c869dd81e90ab92015fa45414f3a9,10000069,腾讯汇聚P2P,aggregation,144.5792857142857,164.52357142857142,19.944285714285712,1.0,1.0,1.0
343c869dd81e90ab92015fa45414f3a9,10000074,腾讯直连独立,aggregation,123.64733333333334,120.192,-3.4553333333333285,1.0,1.0,1.0
343e9fa66964eac0fe1298c33fd6d8d9,10000278,__MISSING__,aggregation,1.1131034482758622,0.853793103448276,-0.2593103448275862,1.0,1.0,1.0
343e9fa66964eac0fe1298c33fd6d8d9,10000292,__MISSING__,aggregation,12.56310344827586,15.433103448275862,2.870000000000001,1.0,1.0,1.0
3443c2712f1abeb4427ebf19e9ce1874,10000001,百度拨测,aggregation,0.0115,,,1.0,0.0,0.0
3443c2712f1abeb4427ebf19e9ce1874,10000064,百度小度,aggregation,27.053,29.3485,2.295500000000004,1.0,1.0,1.0
3443c2712f1abeb4427ebf19e9ce1874,1382490022,快手盒子,aggregation,6.4,7.845,1.4449999999999994,0.5345224838248488,0.5345224838248488,0.5345224838248488
344712e63cb03b4508acca462b16dd07,1380389889,爱奇艺盒子,aggregation,4.366666666666667,5.488518518518519,1.1218518518518517,1.0,1.0,1.0
344e05f4b5d0678119959db76f5fc627,10000278,__MISSING__,aggregation,0.9555172413793104,0.8633333333333333,-0.092183908045977,1.0,1.0,1.0
344e05f4b5d0678119959db76f5fc627,10000292,__MISSING__,aggregation,12.707241379310345,15.85689655172414,3.1496551724137944,1.0,1.0,1.0
344fe2c5608085b486008525d9d17632,10000074,腾讯直连独立,aggregation,40.494166666666665,47.40416666666667,6.910000000000004,0.9258200997725514,0.9258200997725514,0.9258200997725514
3452d0fe6265cffc45ef965d7ec15524,10000278,__MISSING__,aggregation,0.0375,0.18,0.1425,0.9258200997725514,0.2672612419124244,0.2672612419124244
3452d0fe6265cffc45ef965d7ec15524,10000280,七牛CDN-ZJ月95,aggregation,0.01,,,0.5345224838248488,0.0,0.0
3452d0fe6265cffc45ef965d7ec15524,10000292,__MISSING__,aggregation,3.39,3.54,0.1499999999999994,0.9258200997725514,0.8864052604279183,0.8864052604279183
3452da6842b740478a46637a6dfcd0a7,10000244,B站专线-盒子V2,aggregation,48.846896551724136,117.39821428571427,68.55131773399015,1.0,1.0,1.0
345e19e0b8b9853a46f83dea1a389296,10000079,字节架构汇聚V2,aggregation,24.666,37.638,12.971999999999998,0.5976143046671968,0.5976143046671968,0.5976143046671968
3463d67a0a4ea559f9f1eaa6e0c69fc3,10000278,__MISSING__,aggregation,3.393103448275862,3.135172413793104,-0.2579310344827585,1.0,1.0,1.0
3463d67a0a4ea559f9f1eaa6e0c69fc3,10000292,__MISSING__,aggregation,43.98206896551724,56.51103448275862,12.528965517241376,1.0,1.0,1.0
3463e83fc768af33ef25159da7b1d5a5,10000278,__MISSING__,aggregation,0.4203448275862069,0.3667857142857142,-0.0535591133004926,1.0,1.0,1.0
3463e83fc768af33ef25159da7b1d5a5,10000292,__MISSING__,aggregation,12.72896551724138,15.201724137931036,2.472758620689657,1.0,1.0,1.0
346c43f0078893ae6b5c7804f85bbe6e,10000278,__MISSING__,aggregation,0.743103448275862,0.5882758620689656,-0.1548275862068964,1.0,1.0,1.0
346c43f0078893ae6b5c7804f85bbe6e,10000292,__MISSING__,aggregation,12.569655172413793,15.332413793103449,2.762758620689656,1.0,1.0,1.0
34825c762c4dd361c17083aa3effb32a,10000001,百度拨测,aggregation,0.0148148148148148,,,1.0,0.0,0.0
34825c762c4dd361c17083aa3effb32a,10000064,百度小度,aggregation,11.214444444444446,14.265925925925924,3.0514814814814795,1.0,1.0,1.0
34958fbfa33d7a421640758c378e790f,10000074,腾讯直连独立,aggregation,0.7,,,0.2672612419124244,0.0,0.0
34a3c99bb50f6585e32fd0ed178c2be3,10000278,__MISSING__,aggregation,0.5317241379310345,0.5603571428571429,0.0286330049261084,1.0,1.0,1.0
34a3c99bb50f6585e32fd0ed178c2be3,10000292,__MISSING__,aggregation,12.497241379310346,14.924827586206897,2.4275862068965512,1.0,1.0,1.0
34aa4ed4f6ae9cb6216078532accc19b,10000278,__MISSING__,aggregation,0.5272413793103448,0.3759259259259259,-0.1513154533844188,1.0,1.0,1.0
34aa4ed4f6ae9cb6216078532accc19b,10000292,__MISSING__,aggregation,13.15,16.30655172413793,3.1565517241379286,1.0,1.0,1.0
34ae5f30e0c42078c0ca907e5cb7d5ae,10000079,字节架构汇聚V2,aggregation,50.87931034482759,58.12827586206897,7.24896551724138,1.0,1.0,1.0
34b756ac8fd82243d650d2fe38503533,10000069,腾讯汇聚P2P,aggregation,37.66964285714285,47.018214285714286,9.348571428571432,1.0,1.0,1.0
34b756ac8fd82243d650d2fe38503533,10000074,腾讯直连独立,aggregation,1.7,3.17,1.47,0.2672612419124244,0.2672612419124244,0.2672612419124244
34baa0b3ed1e6013cd561bf1aea2a8a0,10000079,字节架构汇聚V2,aggregation,122.17607142857142,152.61999999999998,30.44392857142856,1.0,1.0,1.0
34c5edb1f366a07dd2ebfecd1c430761,10000079,字节架构汇聚V2,aggregation,62.3568,72.2612,9.904400000000004,1.0,1.0,1.0
34d65ce3bcadd4aaee459ec73258cd50,10000064,百度小度,aggregation,71.5451724137931,84.5975,13.0523275862069,1.0,1.0,1.0
34d8bd0c274554da0990afea0349e4ab,10000079,字节架构汇聚V2,dedicated,123.54068965517244,176.45172413793105,52.91103448275862,1.0,1.0,1.0
34d9b0a7ccaab5a732f1a067548c7645,10000244,B站专线-盒子V2,aggregation,57.55793103448276,73.98206896551724,16.42413793103448,1.0,1.0,1.0
34f2885afeb481f965f58136d3560f7a,10000064,百度小度,aggregation,1.0566666666666666,1.7,0.6433333333333333,0.9258200997725514,0.9258200997725514,0.9258200997725514
34f2885afeb481f965f58136d3560f7a,10000123,金山云ern_HQ,aggregation,1.6476470588235292,3.049375,1.4017279411764707,1.0,1.0,1.0
34f6c937956c2d9d8526b9cb9689e931,10000183,B站专线-盒子,dedicated,140.80344827586205,135.48379310344828,-5.319655172413775,1.0,1.0,1.0
34ff97236e6978b37dd1d58e92d797a9,10000001,百度拨测,aggregation,0.011,,,0.8451542547285166,0.0,0.0
34ff97236e6978b37dd1d58e92d797a9,10000064,百度小度,aggregation,33.422413793103445,39.36620689655173,5.943793103448279,1.0,1.0,1.0
350e23efe6dcbbf0bc5f06a7fecbdc54,10000074,腾讯直连独立,aggregation,38.13,61.38,23.25,0.2672612419124244,0.2672612419124244,0.2672612419124244
350f180434bd7d1eaee35523f89534f2,10000074,腾讯直连独立,aggregation,0.94,3.83,2.89,0.2672612419124244,0.2672612419124244,0.2672612419124244
351af626628643f808415f08732d3547,10000019,B站盒子,aggregation,20.28793103448276,17.306896551724137,-2.9810344827586235,1.0,1.0,1.0
352a8292cbbcff1e2023e5e6a4e2b7cc,10000278,__MISSING__,aggregation,0.7427586206896551,0.7271428571428571,-0.015615763546798,1.0,1.0,1.0
352a8292cbbcff1e2023e5e6a4e2b7cc,10000292,__MISSING__,aggregation,13.110689655172411,16.106896551724137,2.9962068965517243,1.0,1.0,1.0
352ab3e7f6752f0c4d556805262e942c,10000001,百度拨测,aggregation,0.0166666666666666,,,1.0,0.0,0.0
352ab3e7f6752f0c4d556805262e942c,10000064,百度小度,aggregation,30.12421052631579,37.56947368421053,7.44526315789474,1.0,1.0,1.0
352ab3e7f6752f0c4d556805262e942c,10000069,腾讯汇聚P2P,aggregation,34.759,61.057,26.297999999999995,0.8451542547285166,0.8451542547285166,0.8451542547285166
355dc4ae96e7da4a47f24d83ce7a8c0c,10000064,百度小度,aggregation,0.5375,0.277,-0.2604999999999999,0.9258200997725514,0.8451542547285166,0.8451542547285166
35632aba5b92ffd490667e01c27a70d7,10000079,字节架构汇聚V2,aggregation,39.02625,50.907916666666665,11.881666666666668,1.0,1.0,1.0
3563591e91411dae16d54490c3d55166,10000278,__MISSING__,aggregation,6.653103448275862,12.392413793103447,5.739310344827585,1.0,1.0,1.0
3563591e91411dae16d54490c3d55166,10000292,__MISSING__,aggregation,50.26379310344828,53.52,3.256206896551717,1.0,1.0,1.0
35687dbe69f25ed184e710033222886a,1381526443,爱奇艺,aggregation,46.0888,53.1668,7.078000000000003,1.0,1.0,1.0
357e7178033bc7e82cb577101e78dc80,10000294,优酷汇聚晚高峰,aggregation,61.93896551724138,79.63689655172415,17.69793103448277,1.0,1.0,1.0
358ba6da7842aa39e9242608375cc94e,10000244,B站专线-盒子V2,aggregation,95.08758620689656,60.4751724137931,-34.61241379310344,1.0,1.0,1.0
35925b50df24305000951b36a3123663,10000079,字节架构汇聚V2,aggregation,54.47111111111112,59.34,4.86888888888889,1.0,1.0,1.0
3593d1322321c964f9619991e3f143bf,10000079,字节架构汇聚V2,aggregation,43.42551724137931,56.03689655172413,12.611379310344825,1.0,1.0,1.0
359c07444b5cb83761bc0fc2477e1685,10000244,B站专线-盒子V2,aggregation,56.91,72.14827586206897,15.238275862068967,1.0,1.0,1.0
359e1bc967cd4181edf24e79f9bc35bb,10000244,B站专线-盒子V2,dedicated,517.904000000002,642.1100482758525,124.20604827585043,1.0,1.0,1.0
35a32e142d05399e1de470ebc421fa35,10000123,金山云ern_HQ,aggregation,5.396666666666667,12.443333333333332,7.046666666666666,0.4629100498862757,0.4629100498862757,0.4629100498862757
35a59a05725abe3a32a847cc276b23c4,10000244,B站专线-盒子V2,aggregation,49.606,61.732000000000006,12.126000000000005,0.5976143046671968,0.5976143046671968,0.5976143046671968
35b77fb66d47e706866083782bd3e4c8,10000001,百度拨测,aggregation,0.03,,,0.6546536707079771,0.0,0.0
35b77fb66d47e706866083782bd3e4c8,10000003,百度XCDN,aggregation,61.2325,74.075,12.8425,0.5345224838248488,0.5345224838248488,0.5345224838248488
35b77fb66d47e706866083782bd3e4c8,10000064,百度小度,aggregation,29.761666666666667,22.575,-7.186666666666667,0.6546536707079771,0.6546536707079771,0.6546536707079771
35b77fb66d47e706866083782bd3e4c8,10000079,字节架构汇聚V2,aggregation,38.96166666666667,48.64,9.678333333333327,1.0,1.0,1.0
35beb60ec869fee821d3a69508101efa,10000001,百度拨测,aggregation,0.02,,,0.3779644730092272,0.0,0.0
35beb60ec869fee821d3a69508101efa,10000003,百度XCDN,aggregation,45.25,60.53947368421053,15.289473684210527,1.0,1.0,1.0
35beb60ec869fee821d3a69508101efa,10000064,百度小度,aggregation,15.915,30.875,14.96,0.3779644730092272,0.3779644730092272,0.3779644730092272
35c26e28274236db03dd75c552573056,10000079,字节架构汇聚V2,aggregation,67.65413793103448,81.77379310344828,14.1196551724138,1.0,1.0,1.0
35c6cd7475af57912d16972de10032bc,10000122,金山云汇聚ern,aggregation,85.055,110.07375,25.01875,0.7559289460184544,0.7559289460184544,0.7559289460184544
35dbbcd508cd0cb5c89735496d70b1e0,10000244,B站专线-盒子V2,aggregation,161.79793103448276,189.09275862068964,27.29482758620688,1.0,1.0,1.0
35e4e4bf3ce53f60282d7cce624286f1,10000001,百度拨测,aggregation,0.0099999999999999,,,1.0,0.0,0.0
35e4e4bf3ce53f60282d7cce624286f1,10000064,百度小度,aggregation,16.493793103448276,29.111379310344827,12.61758620689655,1.0,1.0,1.0
35e4e76b5986ea9decae61207d466df9,10000001,百度拨测,aggregation,0.03,,,0.7071067811865476,0.0,0.0
35e4e76b5986ea9decae61207d466df9,10000064,百度小度,aggregation,1.7114285714285715,4.148571428571429,2.437142857142857,0.7071067811865476,0.7071067811865476,0.7071067811865476
35e4e76b5986ea9decae61207d466df9,10000278,__MISSING__,aggregation,2.66,13.79,11.13,0.3779644730092272,0.2672612419124244,0.2672612419124244
35e4e76b5986ea9decae61207d466df9,10000292,__MISSING__,aggregation,4.42,11.675,7.255000000000001,0.3779644730092272,0.3779644730092272,0.3779644730092272
35e7ce9a5cd179a7ac6b22c22b397c7c,10000019,B站盒子,aggregation,25.39076923076923,7.320000000000001,-18.07076923076923,1.0,1.0,1.0
35e7ce9a5cd179a7ac6b22c22b397c7c,10000294,优酷汇聚晚高峰,aggregation,4.37,0.405,-3.965,0.3779644730092272,0.3779644730092272,0.3779644730092272
35e7ce9a5cd179a7ac6b22c22b397c7c,1382490022,快手盒子,aggregation,16.12,25.65,9.529999999999998,0.2672612419124244,0.2672612419124244,0.2672612419124244
35f369e474277a0c7231f37cc739eb2f,1381526443,爱奇艺,aggregation,126.464,160.13600000000002,33.67200000000001,0.5976143046671968,0.5976143046671968,0.5976143046671968
35fa234f838f3fca29b5637b4b0df726,10000019,B站盒子,aggregation,0.077037037037037,0.36,0.2829629629629629,1.0,0.7071067811865476,0.7071067811865476
35fa6f65f99c85a4413a22547c1eb4b4,10000244,B站专线-盒子V2,aggregation,45.16,77.32103448275862,32.16103448275862,1.0,1.0,1.0
35fe3417bfa00f2fd3d9c747aec22f55,10000064,百度小度,aggregation,51.11827586206897,61.11793103448276,9.999655172413789,1.0,1.0,1.0
36042e04068dd6bcc620c886bdb64711,10000088,字节CDN汇聚V2,aggregation,131.7025,139.20125000000002,7.49875000000003,0.7559289460184544,0.7559289460184544,0.7559289460184544
36042e04068dd6bcc620c886bdb64711,10000244,B站专线-盒子V2,aggregation,89.7675,137.53714285714287,47.76964285714287,0.7559289460184544,0.7071067811865476,0.7071067811865476
36042e04068dd6bcc620c886bdb64711,10000278,__MISSING__,aggregation,65.21692307692307,92.74615384615385,27.52923076923078,0.9636241116594316,0.9636241116594316,0.9636241116594316
36042e04068dd6bcc620c886bdb64711,10000282,__MISSING__,aggregation,50.95444444444445,57.25333333333333,6.298888888888882,0.8017837257372732,0.8017837257372732,0.8017837257372732
36042e04068dd6bcc620c886bdb64711,10000292,__MISSING__,aggregation,19.583846153846157,25.333846153846157,5.75,0.9636241116594316,0.9636241116594316,0.9636241116594316
36138731e9ed6c2efdafeed944109bed,10000069,腾讯汇聚P2P,aggregation,80.30588235294118,92.38647058823528,12.0805882352941,1.0,1.0,1.0
36138731e9ed6c2efdafeed944109bed,10000074,腾讯直连独立,aggregation,68.085,73.37666666666667,5.291666666666671,0.9258200997725514,0.9258200997725514,0.9258200997725514
36244bca9a6ceb318abee4adc1b3567e,10000001,百度拨测,aggregation,0.01,,,0.3779644730092272,0.0,0.0
36244bca9a6ceb318abee4adc1b3567e,10000064,百度小度,aggregation,8.352,14.3,5.948,0.5976143046671968,0.5345224838248488,0.5345224838248488
36244bca9a6ceb318abee4adc1b3567e,10000079,字节架构汇聚V2,aggregation,44.215,66.51,22.295,0.3779644730092272,0.2672612419124244,0.2672612419124244
36244bca9a6ceb318abee4adc1b3567e,10000278,__MISSING__,aggregation,29.723157894736843,42.407222222222224,12.68406432748538,1.0,1.0,1.0
36244bca9a6ceb318abee4adc1b3567e,10000280,七牛CDN-ZJ月95,aggregation,0.01,,,0.3779644730092272,0.0,0.0
36244bca9a6ceb318abee4adc1b3567e,10000282,__MISSING__,aggregation,18.717,31.876666666666665,13.159666666666666,0.8451542547285166,0.8017837257372732,0.8017837257372732
36244bca9a6ceb318abee4adc1b3567e,10000292,__MISSING__,aggregation,19.84,34.35411764705882,14.51411764705882,1.0,1.0,1.0
36336b0e9cd8f3599233cea4a9f6cd58,10000079,字节架构汇聚V2,aggregation,3.96,,,0.2672612419124244,0.0,0.0
364db2b084565ced2a820792dbc328cc,10000244,B站专线-盒子V2,aggregation,47.55206896551724,77.86862068965517,30.31655172413793,1.0,1.0,1.0
364f3b2331d8e33485315226411cf70a,10000019,B站盒子,aggregation,14.138846153846156,13.327307692307691,-0.8115384615384631,1.0,1.0,1.0
3670090fce5c4f71a4f51914d5406e74,10000064,百度小度,aggregation,4.5060714285714285,6.548214285714286,2.0421428571428573,1.0,1.0,1.0
3671a99c0134066ae73ae6f88ec8de75,10000019,B站盒子,aggregation,3.2525,3.975,0.7225000000000001,1.0,1.0,1.0
3671a99c0134066ae73ae6f88ec8de75,10000064,百度小度,aggregation,6.757142857142857,13.491428571428573,6.734285714285714,0.7071067811865476,0.7071067811865476,0.7071067811865476
3678836fd0066d09a43647246988b274,10000064,百度小度,aggregation,24.170689655172417,25.017586206896556,0.8468965517241358,1.0,1.0,1.0
36891af79ec73e6d50d43b39f3892589,10000278,__MISSING__,aggregation,0.3441666666666667,0.642,0.2978333333333333,0.9258200997725514,0.8451542547285166,0.8451542547285166
36891af79ec73e6d50d43b39f3892589,10000292,__MISSING__,aggregation,9.98,12.049266666666668,2.0692666666666675,0.9258200997725514,0.9258200997725514,0.9258200997725514
368b2467cd58a37bcedc7beacc5e1122,10000294,优酷汇聚晚高峰,dedicated,117.90172413793104,126.17448275862068,8.272758620689643,1.0,1.0,1.0
3699a63431cdf8cfeed00ca2addcf948,10000278,__MISSING__,aggregation,31.19344827586207,56.65275862068966,25.45931034482759,1.0,1.0,1.0
3699a63431cdf8cfeed00ca2addcf948,10000292,__MISSING__,aggregation,296.6641379310345,296.88172413793103,0.2175862068965557,1.0,1.0,1.0
3699ef7aa98929d01d370594e7f5e075,10000079,字节架构汇聚V2,aggregation,34.37724137931035,39.98896551724138,5.611724137931034,1.0,1.0,1.0
36acdd8a5babf8b2dfcf6fe9eb16afdb,10000001,百度拨测,aggregation,0.01,,,0.6546536707079771,0.0,0.0
36acdd8a5babf8b2dfcf6fe9eb16afdb,10000064,百度小度,aggregation,14.81,1.82,-12.99,0.6546536707079771,0.5345224838248488,0.5345224838248488
36acdd8a5babf8b2dfcf6fe9eb16afdb,10000304,快手严选,aggregation,25.64444444444444,40.85857142857143,15.214126984126988,0.8017837257372732,0.7071067811865476,0.7071067811865476
36c5d280853688332a0ab868bd7d6d06,10000244,B站专线-盒子V2,aggregation,58.45448275862069,74.83689655172414,16.382413793103446,1.0,1.0,1.0
36cb8237bbbd8c95cb40a33b9fda8444,10000079,字节架构汇聚V2,aggregation,215.83944444444444,230.43055555555557,14.591111111111104,1.0,1.0,1.0
36cb8237bbbd8c95cb40a33b9fda8444,10000294,优酷汇聚晚高峰,aggregation,97.53,81.41,-16.120000000000005,0.2672612419124244,0.2672612419124244,0.2672612419124244
36cd1e6c23082c8d9aaedd0fe9ceeb79,1381526443,爱奇艺,aggregation,33.60333333333333,48.70399999999999,15.100666666666662,0.8017837257372732,0.5976143046671968,0.5976143046671968
36d33831b1684ee61c707073172f689d,10000003,百度XCDN,aggregation,29.53344827586207,40.52392857142858,10.990480295566506,1.0,1.0,1.0
36db711e5389b9ae66a87c2e390bd213,10000088,字节CDN汇聚V2,aggregation,30.36857142857143,39.7865,9.417928571428575,1.0,1.0,1.0
36db711e5389b9ae66a87c2e390bd213,10000244,B站专线-盒子V2,aggregation,56.79875,63.76375,6.965000000000003,0.7559289460184544,0.7559289460184544,0.7559289460184544
36e0b935d2ea1ce0eec1296053db57db,10000123,金山云ern_HQ,aggregation,19.274,19.853571428571428,0.5795714285714268,1.0,1.0,1.0
36e150768a7b54ea6ac6d8fbe6801f9b,10000278,__MISSING__,aggregation,1.3148275862068963,0.8314814814814815,-0.4833461047254148,1.0,1.0,1.0
36e150768a7b54ea6ac6d8fbe6801f9b,10000292,__MISSING__,aggregation,12.35896551724138,15.580344827586206,3.221379310344826,1.0,1.0,1.0
36e48709f4cb5841ff6d2d687003d6bc,10000278,__MISSING__,aggregation,0.4428571428571429,0.4342307692307692,-0.0086263736263736,1.0,1.0,1.0
36e48709f4cb5841ff6d2d687003d6bc,10000292,__MISSING__,aggregation,12.637586206896552,16.083793103448276,3.446206896551724,1.0,1.0,1.0
36e69bd35e15ad3d394fbb9c2b9990f0,10000244,B站专线-盒子V2,aggregation,295.5723076923077,382.01666666666665,86.44435897435898,0.9636241116594316,0.9258200997725514,0.9258200997725514
36e69bd35e15ad3d394fbb9c2b9990f0,10000278,__MISSING__,aggregation,24.900714285714287,55.035,30.13428571428571,1.0,0.9258200997725514,0.9258200997725514
36e69bd35e15ad3d394fbb9c2b9990f0,10000292,__MISSING__,aggregation,265.7392857142857,271.8051,6.065814285714282,1.0,0.9258200997725514,0.9258200997725514
