business,cost_sum,cost_count,cost_mean,cost_std,cost_weighted_sum,cost_weight_sum,revenue_sum,revenue_count,revenue_mean,revenue_std,revenue_weighted_sum,revenue_weight_sum,profit_sum,profit_count,profit_mean,profit_std,profit_weighted_sum,profit_weight_sum
10000234,1.8120284313725499,6,0.30200473856209165,0.2529716818513323,1.4520854228477822,5.290451429843303,0.44155,6.0,0.07359166666666667,0.10849816370693928,0.29305732502700904,4.683461311335144,-1.3704784313725495,6.0,-0.22841307189542492,0.17346020657421696,-1.0872314286535867,4.683461311335144
10000238,12.429411144049194,9,1.3810456826721327,1.4111575339908082,10.779346699928006,8.29387596093158,3.582607157599883,9.0,0.39806746195554255,0.5113163621748898,3.075375847397562,7.713498697387912,-8.846803986449313,9.0,-0.9829782207165904,1.0555553951024383,-7.504703387367901,7.713498697387912
10000244,101155.66129531122,1330,76.05688819196332,69.98278579498525,94749.67378365067,1217.5074849678635,127948.24702996817,1318.0,97.07757741272243,85.57929551780119,119162.79290699855,1203.6260908130685,26976.02073465696,1318.0,20.467390542228344,24.473136483293178,24934.98753434009,1203.6260908130685
10000251,12.48583413820165,11,1.1350758307456046,0.713542768161849,10.489799925792184,8.785362348906745,6.140931598850837,11.0,0.5582665089864397,0.3658136024841375,5.117163639085278,8.736540184074837,-6.344902539350814,11.0,-0.5768093217591649,0.5834850319535121,-5.288662163196026,8.736540184074837
10000256,4.125129624893436,11,0.37501178408122143,0.1790765243769371,3.361653867231807,8.154568282615049,1.9975874436731214,11.0,0.18159885851573832,0.11913293596371421,1.6423259654200857,8.019864027834126,-2.127542181220314,11.0,-0.1934129255654831,0.12918898288013178,-1.6980446295563356,8.019864027834126
10000272,5.003511904761905,11,0.4548647186147186,0.2360958225439331,3.4638470708838374,7.6873785008957585,3.550240093240093,11.0,0.322749099385463,0.19155478833405273,2.203471791785626,7.188270031449197,-1.453271811521811,11.0,-0.13211561922925555,0.2015085198920547,-1.1061038867695192,7.188270031449197
10000277,6456.283836610563,48,134.50591326272007,37.22828790418384,6456.283836610563,48.0,6377.069348585034,48.0,132.85561142885487,32.434359487570084,6377.069348585034,48.0,-79.2144880255291,48.0,-1.6503018338651898,11.09687358909647,-79.2144880255291,48.0
10000278,20910.609188246737,1690,12.373141531506946,30.138383310292426,18092.75977000923,1561.2248311586827,28017.528160163412,1643.0,17.052664735339874,38.91567001943331,23967.749230970956,1525.0372535736894,7602.614013879821,1643.0,4.627275723603056,12.57925114399287,6280.6282832946345,1525.0372535736894
10000279,937.5107411546107,33,28.40941639862457,26.98456474065592,654.2124926479274,24.345155693384513,1349.9759221329186,32.0,42.18674756665371,34.90478722455554,909.4166897805936,24.077894451472087,412.96518097830784,32.0,12.90516190557212,12.901046107202362,255.33782775362243,24.077894451472087
10000280,3364.8377444684943,82,41.03460663985969,89.47120482954388,2152.508807241101,38.26278432102374,,,,,,,,,,,,
10000281,2773.402782644542,33,84.04250856498612,71.01418235046921,2204.8446511898223,24.345155693384513,3230.4208207175025,33.0,97.8915400217425,66.75451318332235,2438.8589993651653,24.18859768256889,457.01803807296017,33.0,13.849031456756368,23.89963866440127,240.66829805254017,24.18859768256889
10000282,4230.5292347240875,254,16.65562690836255,19.675366763313587,3019.638802932278,170.69921038502878,5764.058329920034,241.0,23.917254480995993,26.17090544350831,4022.5456604325122,162.9150123501624,1541.8440951959467,241.0,6.39769334106202,10.26460312818717,1038.0733192950777,162.9150123501624
10000286,645.5311756426906,46,14.033286427015014,7.57510739327911,578.3545179676993,40.949717201023674,719.4076422882673,46.0,15.639296571484072,10.138981538927307,625.009067081306,39.17274985103043,73.87646664557664,46.0,1.6060101444690573,4.026454028338321,67.13438781112721,39.17274985103043
10000287,1.0688901175213672,6,0.17814835292022788,0.12028359619370904,0.9457011463380711,5.044811943913116,0.2714658119658118,5.0,0.05429316239316236,0.037267726314433626,0.17323910551673066,3.7010849821616594,-0.7724243055555553,5.0,-0.15448486111111107,0.11119781377138338,-0.6404702322505972,3.7010849821616594
10000288,7.539116767219708,11,0.685374251565428,0.3487728191616713,5.3269735305978845,7.717852178020902,3.31205175967823,11.0,0.3010956145162027,0.15937068028849902,2.279347547899724,7.618384468837986,-4.227065007541478,11.0,-0.38427863704922527,0.28719527664627936,-2.9641223168356996,7.618384468837986
10000291,2213.9361941894967,48,46.12367071228118,39.4025307338687,2213.9361941894967,48.0,2879.6723642256184,48.0,59.993174254700385,47.48723915495193,2877.251325004933,47.963624111659435,665.7361700361216,48.0,13.869503542419201,10.713501915256597,665.6052268314716,47.963624111659435
10000292,69863.49187697911,1686,41.43742104209912,64.92139905331454,64472.52704551169,1557.1128257471466,83702.45769320754,1647.0,50.82116435531727,74.46325153441906,76628.65400112454,1532.4982396655869,15813.490182895091,1647.0,9.601390517847657,19.22207339975098,13516.345630493879,1532.4982396655869
